"tile","band","increment","decrease","average_difference","avg_abs_diff","avg_difference_percent","avg_abs_diff_perc","correlation","std_dev","out_name","year","abs_increment","tile_band","Location"
"49UCP","SWIR2",-15,"True",0.878423258273338,1.26661975134726,-1.46970964838892,34.5986814854893,0.95688170266867,1.97833853234341,"49UCP_B12_15_D",2020,15,"49UCP_B12","Mongolia"
"55HEV","SWIR2",-15,"True",-0.121834707087513,1.03557469093822,-3.2890804856276,20.6651842893975,0.978951499446853,1.53448536517003,"55HEV_B12_15_D",2020,15,"55HEV_B12","Australia"
"10TES","RedEdge",20,"False",-10.2085123596074,10.2297561177872,-68.7483197606602,70.1359816882178,0.808940504006099,4.6729009413856,"10TES_B05_20_I",2020,20,"10TES_B05","USA East"
"17SNB","RedEdge",20,"False",-12.8990426865145,12.9009290577318,-80.0194227805723,80.1317070745318,0.753746899676527,4.17709151840603,"17SNB_B05_20_I",2020,20,"17SNB_B05","USA West"
"20MMD","RedEdge",20,"False",-3.11643719563864,3.2271003328784,-9.59459946788906,10.457593340083,0.926013936445221,1.59006294322977,"20MMD_B05_20_I",2020,20,"20MMD_B05","Brazil"
"32TMT","RedEdge",20,"False",0.544320884798568,2.536550260656,-7.57099462444442,19.033477566638,0.981301550352615,3.18384688692713,"32TMT_B05_20_I",2020,20,"32TMT_B05","Switzerland"
"32UQU","RedEdge",20,"False",-2.974197853524,3.19624096283736,-18.8682652140483,40.5798636992578,0.960609577001312,3.54936070112107,"32UQU_B05_20_I",2020,20,"32UQU_B05","Germany"
"33NTG","RedEdge",20,"False",-2.73971945094062,3.13390058153541,-2.09697275225953,29.2197464440527,0.986301164413861,2.93013497012501,"33NTG_B05_20_I",2020,20,"33NTG_B05","Cameroon"
"34UFD","RedEdge",20,"False",-2.44959965941379,2.6218355349795,-38.4152667235847,54.045553264356,0.850596279211411,3.02059769953311,"34UFD_B05_20_I",2020,20,"34UFD_B05","Poland"
"35VML","RedEdge",20,"False",-0.728952278115001,1.00160536584876,-16.8847971974779,27.7890390786692,0.834152005611023,1.11176812322019,"35VML_B05_20_I",2020,20,"35VML_B05","Finland"
"49NHC","RedEdge",20,"False",-7.91542402822391,8.02454530290289,-20.7446126453092,21.2125715355621,0.901023056075037,3.55418893160435,"49NHC_B05_20_I",2020,20,"49NHC_B05","Malaysia"
"49UCP","RedEdge",20,"False",-2.38383594001995,2.53993119860401,-43.5443372913033,61.6606696905676,0.7431596744063,3.40453512422095,"49UCP_B05_20_I",2020,20,"49UCP_B05","Mongolia"
"55HEV","RedEdge",20,"False",-1.89598179671057,2.14970081682188,-33.0576252004701,39.2344785488229,0.958553690236731,2.39689858802373,"55HEV_B05_20_I",2020,20,"55HEV_B05","Australia"
"10TES","NIR2",20,"False",-0.580558542790624,2.62672298511526,3.70149243837077,21.7058652965194,0.891431384177715,3.59819784208228,"10TES_B8A_20_I",2020,20,"10TES_B8A","USA East"
"17SNB","NIR2",20,"False",-1.47379224359863,2.63672372901182,-4.82820246608061,13.5164148886835,0.87017724676946,3.07704087546851,"17SNB_B8A_20_I",2020,20,"17SNB_B8A","USA West"
"20MMD","NIR2",20,"False",2.54827577597527,2.88016471899674,7.16972490142562,8.52050243941241,0.934988554603815,1.87469194959878,"20MMD_B8A_20_I",2020,20,"20MMD_B8A","Brazil"
"32TMT","NIR2",20,"False",-0.400049082550286,1.223347525978,5.22727408957005,12.6811439994229,0.991031107211393,1.64521368299478,"32TMT_B8A_20_I",2020,20,"32TMT_B8A","Switzerland"
"32UQU","NIR2",20,"False",1.28189447385753,2.4038320946757,41.165131720711,48.8783323081399,0.938460743670045,2.90146334859169,"32UQU_B8A_20_I",2020,20,"32UQU_B8A","Germany"
"33NTG","NIR2",20,"False",4.66908329631704,8.55759011120666,55.1566582080621,67.0140569711073,0.879858312945154,9.71449245013506,"33NTG_B8A_20_I",2020,20,"33NTG_B8A","Cameroon"
"34UFD","NIR2",20,"False",5.71335125904415,5.73998124767678,87.9526419556516,88.1828193197281,0.743541197993602,3.16075077881678,"34UFD_B8A_20_I",2020,20,"34UFD_B8A","Poland"
"35VML","NIR2",20,"False",0.644549931442913,1.32536352750412,21.960345123102,33.0086326988426,0.643898350117597,1.543629134071,"35VML_B8A_20_I",2020,20,"35VML_B8A","Finland"
"49NHC","NIR2",20,"False",-2.38653382643375,3.38753176832212,-5.86150646865807,9.09965148247158,0.883232788896081,4.00430111635375,"49NHC_B8A_20_I",2020,20,"49NHC_B8A","Malaysia"
"49UCP","NIR2",20,"False",11.0820329739386,11.1324243224915,125.122096920291,125.486273710848,0.675909587734531,3.66117107351655,"49UCP_B8A_20_I",2020,20,"49UCP_B8A","Mongolia"
"55HEV","NIR2",20,"False",5.91628172754887,6.70797155781998,79.4759410064916,83.5972413757651,0.630949739415431,5.94304399996581,"55HEV_B8A_20_I",2020,20,"55HEV_B8A","Australia"
"10TES","SWIR1",20,"False",-0.764458957868485,1.05147771382996,-2.94674771987339,8.49370089015996,0.987386696010853,1.26556681653641,"10TES_B11_20_I",2020,20,"10TES_B11","USA East"
"17SNB","SWIR1",20,"False",-2.06255809623108,2.61162772461931,-9.73762565961565,13.333599405112,0.895388255471718,2.79441368210226,"17SNB_B11_20_I",2020,20,"17SNB_B11","USA West"
"20MMD","SWIR1",20,"False",-1.41420324880901,1.69395905453889,-4.12001544889973,5.51045979631876,0.923761633463834,1.61250936976283,"20MMD_B11_20_I",2020,20,"20MMD_B11","Brazil"
"32TMT","SWIR1",20,"False",0.143680161418359,0.783238295737173,0.847806373942005,6.91279478654555,0.993638995055334,1.14664969522239,"32TMT_B11_20_I",2020,20,"32TMT_B11","Switzerland"
"32UQU","SWIR1",20,"False",0.637700021045104,0.875974538469667,10.6280735370783,18.6756464117198,0.989487244941907,1.19119797511378,"32UQU_B11_20_I",2020,20,"32UQU_B11","Germany"
"33NTG","SWIR1",20,"False",-0.992481466568501,1.700007455134,10.697960100837,24.2255691471987,0.991627144085365,2.11288162119786,"33NTG_B11_20_I",2020,20,"33NTG_B11","Cameroon"
"34UFD","SWIR1",20,"False",0.316534416923077,0.816329935955782,0.771426092873088,27.7494904189248,0.97392958747095,1.11124280056776,"34UFD_B11_20_I",2020,20,"34UFD_B11","Poland"
"35VML","SWIR1",20,"False",0.803918816965815,1.14000084162011,13.0985687275118,26.1468470210588,0.870670676417173,1.28553462754443,"35VML_B11_20_I",2020,20,"35VML_B11","Finland"
"49NHC","SWIR1",20,"False",-3.8672769382051,4.81208013873292,-8.98526596724674,12.1712024552267,0.868085695128011,4.05569162136712,"49NHC_B11_20_I",2020,20,"49NHC_B11","Malaysia"
"49UCP","SWIR1",20,"False",1.38457963264003,1.88904104446012,14.7573648579029,52.4250454078495,0.923514648316975,2.38394049688453,"49UCP_B11_20_I",2020,20,"49UCP_B11","Mongolia"
"55HEV","SWIR1",20,"False",-0.306099766119025,1.7289785770911,1.24430208388272,47.3499119950306,0.954996159843728,2.24189857124281,"55HEV_B11_20_I",2020,20,"55HEV_B11","Australia"
"10TES","SWIR2",20,"False",1.57995730628207,1.7226415284011,9.40307463788142,11.2057668543244,0.982694013476889,1.50037234582465,"10TES_B12_20_I",2020,20,"10TES_B12","USA East"
"17SNB","SWIR2",20,"False",2.37364282170791,3.04168303708029,9.75240542201035,13.6130514286238,0.911257663291786,2.85959908726875,"17SNB_B12_20_I",2020,20,"17SNB_B12","USA West"
"20MMD","SWIR2",20,"False",1.01212870353529,1.32761269823672,3.15193067943274,4.16795423575034,0.948273751087861,1.34812907906656,"20MMD_B12_20_I",2020,20,"20MMD_B12","Brazil"
"32TMT","SWIR2",20,"False",0.986343969872083,1.49636500982451,9.98657376114031,12.7910195178388,0.987906287912407,1.62120602788538,"32TMT_B12_20_I",2020,20,"32TMT_B12","Switzerland"
"32UQU","SWIR2",20,"False",1.93891427715467,1.99574119526084,20.8761087342649,25.0772979075894,0.9898077572738,2.00279276787948,"32UQU_B12_20_I",2020,20,"32UQU_B12","Germany"
"33NTG","SWIR2",20,"False",-1.7923262569703,1.96093182716879,-11.6969346792882,21.3428707664115,0.992558791708615,1.97897771488816,"33NTG_B12_20_I",2020,20,"33NTG_B12","Cameroon"
"34UFD","SWIR2",20,"False",1.26669192656507,1.67187292237259,5.26114331370937,37.8781464967934,0.956349835860965,1.98690984566108,"34UFD_B12_20_I",2020,20,"34UFD_B12","Poland"
"35VML","SWIR2",20,"False",2.12578875185547,2.61943278632927,18.8509239973045,48.3149675998652,0.8746004114574,2.57092707801782,"35VML_B12_20_I",2020,20,"35VML_B12","Finland"
"49NHC","SWIR2",20,"False",-3.52340268723446,4.5728113829722,-7.65722538097557,11.2441674746795,0.888000553403956,3.87754196369099,"49NHC_B12_20_I",2020,20,"49NHC_B12","Malaysia"
"49UCP","SWIR2",20,"False",-0.281290722573578,1.91755892811281,-28.4784467810367,52.5420991234537,0.811585909469513,3.09537150981073,"49UCP_B12_20_I",2020,20,"49UCP_B12","Mongolia"
"55HEV","SWIR2",20,"False",0.585249320847478,1.24127940913365,13.305770277453,30.5551049879288,0.97504432381104,1.77636980878417,"55HEV_B12_20_I",2020,20,"55HEV_B12","Australia"
"10TES","RedEdge",-20,"True",-9.0199524063516,9.03407008587079,-59.1548674793104,60.1861311225022,0.867392182577592,3.99363996341831,"10TES_B05_20_D",2020,20,"10TES_B05","USA East"
"17SNB","RedEdge",-20,"True",-9.36373665285493,9.43862673851781,-53.4569775327041,54.1491517934722,0.598011752360386,5.16910135150091,"17SNB_B05_20_D",2020,20,"17SNB_B05","USA West"
"20MMD","RedEdge",-20,"True",0.564208939757399,1.11033461393144,1.92430788421683,3.65352333693152,0.939471768639734,1.4424634738574,"20MMD_B05_20_D",2020,20,"20MMD_B05","Brazil"
"32TMT","RedEdge",-20,"True",0.394325367060815,2.74047224901599,-9.8796865083244,21.18519443554,0.977571845587015,3.45070636735531,"32TMT_B05_20_D",2020,20,"32TMT_B05","Switzerland"
"32UQU","RedEdge",-20,"True",-2.5803127969524,2.86212723574814,-15.2594936490644,39.3482243212145,0.963237162881496,3.18650317306606,"32UQU_B05_20_D",2020,20,"32UQU_B05","Germany"
"33NTG","RedEdge",-20,"True",-4.775624609652,5.09543775759556,-12.5992244009053,36.6573656831545,0.984019647641548,4.22162082847208,"33NTG_B05_20_D",2020,20,"33NTG_B05","Cameroon"
"34UFD","RedEdge",-20,"True",-2.14184053723057,2.19189697515091,-53.9858839970982,57.4162307196655,0.925577455072879,2.08138544197015,"34UFD_B05_20_D",2020,20,"34UFD_B05","Poland"
"35VML","RedEdge",-20,"True",-0.293411275011279,0.870214680719226,-4.4992123498997,23.5752279681315,0.822569347535299,1.15018876811237,"35VML_B05_20_D",2020,20,"35VML_B05","Finland"
"49NHC","RedEdge",-20,"True",-4.72337512399137,5.79504036277448,-11.8576984493638,15.1676479206872,0.806333857211865,4.95768080848159,"49NHC_B05_20_D",2020,20,"49NHC_B05","Malaysia"
"49UCP","RedEdge",-20,"True",-1.69616852969945,2.05729042228716,-14.5348588316181,51.3874898274156,0.868190440939126,2.94602133155486,"49UCP_B05_20_D",2020,20,"49UCP_B05","Mongolia"
"55HEV","RedEdge",-20,"True",0.912723349895392,3.21029159875281,37.9265038450341,64.1678881383188,0.868325468546049,3.89878965978143,"55HEV_B05_20_D",2020,20,"55HEV_B05","Australia"
"10TES","NIR2",-20,"True",-1.17755408086797,2.82126078873789,1.79829844022236,21.8654392798758,0.912719595814734,3.37435519829196,"10TES_B8A_20_D",2020,20,"10TES_B8A","USA East"
"17SNB","NIR2",-20,"True",0.447796153889837,2.08427747518957,2.99962093747109,10.6591040914257,0.904516907703916,2.67426015896996,"17SNB_B8A_20_D",2020,20,"17SNB_B8A","USA West"
"20MMD","NIR2",-20,"True",2.82360995064784,3.20500107777179,7.71940731956717,9.34254659677284,0.942591112718211,1.993457390499,"20MMD_B8A_20_D",2020,20,"20MMD_B8A","Brazil"
"32TMT","NIR2",-20,"True",-0.41606781627207,1.21647388788759,4.93538358373528,12.4558286923412,0.992740843192243,1.57334472499874,"32TMT_B8A_20_D",2020,20,"32TMT_B8A","Switzerland"
"32UQU","NIR2",-20,"True",0.936889871062927,2.41766145611771,38.7155927092957,48.5085239554376,0.934001654155047,3.03208827147785,"32UQU_B8A_20_D",2020,20,"32UQU_B8A","Germany"
"33NTG","NIR2",-20,"True",5.47190977413674,7.49060020619712,58.394626331197,64.3018482348013,0.932438902400731,8.31735180833758,"33NTG_B8A_20_D",2020,20,"33NTG_B8A","Cameroon"
"34UFD","NIR2",-20,"True",5.27067417402156,5.30629418441043,84.1778018397493,84.5092366053029,0.734328609388833,3.23451309294327,"34UFD_B8A_20_D",2020,20,"34UFD_B8A","Poland"
"35VML","NIR2",-20,"True",1.89796865250823,2.18130151288103,42.0452779263033,46.2804794511645,0.500475224490033,1.79093258688249,"35VML_B8A_20_D",2020,20,"35VML_B8A","Finland"
"49NHC","NIR2",-20,"True",-5.19250426071087,6.24723559688673,-11.7006910479466,15.6181309432699,0.832237620348189,4.61103696406281,"49NHC_B8A_20_D",2020,20,"49NHC_B8A","Malaysia"
"49UCP","NIR2",-20,"True",7.70566340028999,8.01533938444926,109.269116116914,112.066376789223,0.410678350009547,4.13900211460887,"49UCP_B8A_20_D",2020,20,"49UCP_B8A","Mongolia"
"55HEV","NIR2",-20,"True",4.62311706757732,5.58375653309349,75.0256179671875,79.963929312167,0.777533611677154,4.83544028153657,"55HEV_B8A_20_D",2020,20,"55HEV_B8A","Australia"
"10TES","SWIR1",-20,"True",-1.19990953187477,1.55592314223568,-2.9903420412872,11.595501161539,0.980230033914865,1.59371729347431,"10TES_B11_20_D",2020,20,"10TES_B11","USA East"
"17SNB","SWIR1",-20,"True",-0.581393732863768,2.33560027571782,-2.44040397576902,11.6872006315483,0.86246328267853,3.21062120427577,"17SNB_B11_20_D",2020,20,"17SNB_B11","USA West"
"20MMD","SWIR1",-20,"True",-0.46561783824063,0.858338911084986,-1.37117875727828,2.80943627135274,0.965621329962786,1.09428339042892,"20MMD_B11_20_D",2020,20,"20MMD_B11","Brazil"
"32TMT","SWIR1",-20,"True",-0.032283858466522,0.784805620116535,1.10712492186209,7.12368911654758,0.99344712524147,1.17069933056214,"32TMT_B11_20_D",2020,20,"32TMT_B11","Switzerland"
"32UQU","SWIR1",-20,"True",1.54678531198484,1.64094555871843,17.4211882916609,23.4676017900305,0.985974987170249,1.8245942348651,"32UQU_B11_20_D",2020,20,"32UQU_B11","Germany"
"33NTG","SWIR1",-20,"True",-1.56092688703981,1.84332241949874,-2.85020802859,19.6071105967557,0.991889604734343,2.05677963127997,"33NTG_B11_20_D",2020,20,"33NTG_B11","Cameroon"
"34UFD","SWIR1",-20,"True",1.05436881349737,1.53108375968701,9.07071109735215,35.2321559990181,0.938631200453448,1.95322367233481,"34UFD_B11_20_D",2020,20,"34UFD_B11","Poland"
"35VML","SWIR1",-20,"True",1.29878657558048,1.32508628848372,27.6896222304044,28.9824833898408,0.935532041227904,0.818392472963014,"35VML_B11_20_D",2020,20,"35VML_B11","Finland"
"49NHC","SWIR1",-20,"True",-2.66341238357378,4.27080903171852,-5.52911433237273,10.6577039460509,0.837731496515094,4.47216087489369,"49NHC_B11_20_D",2020,20,"49NHC_B11","Malaysia"
"49UCP","SWIR1",-20,"True",-0.185101290519268,1.9033695638324,-28.4153373513083,57.1769659032808,0.817029583532406,2.99347775859846,"49UCP_B11_20_D",2020,20,"49UCP_B11","Mongolia"
"55HEV","SWIR1",-20,"True",2.50774818755095,3.20815787941675,55.0936465820031,61.9908356482553,0.887393609574629,3.46890954906387,"55HEV_B11_20_D",2020,20,"55HEV_B11","Australia"
"10TES","SWIR2",-20,"True",2.37562245542944,2.48453417880979,12.5439936004631,14.4242206914061,0.972252140961859,1.94424987149157,"10TES_B12_20_D",2020,20,"10TES_B12","USA East"
"17SNB","SWIR2",-20,"True",-1.22450379028179,2.40489360987873,-6.38976892446051,12.3176331166108,0.887332551343521,3.02340264414997,"17SNB_B12_20_D",2020,20,"17SNB_B12","USA West"
"20MMD","SWIR2",-20,"True",0.324669588736852,1.02527793603561,0.966174630883421,3.30705390459746,0.948071650428557,1.34565059994429,"20MMD_B12_20_D",2020,20,"20MMD_B12","Brazil"
"32TMT","SWIR2",-20,"True",0.918996227607143,1.56077637228816,10.4126088724643,13.511851423214,0.9868652366883,1.73311671220148,"32TMT_B12_20_D",2020,20,"32TMT_B12","Switzerland"
"32UQU","SWIR2",-20,"True",1.78430402922038,1.89488398964506,18.8782513356914,24.3389445472775,0.985049367102023,2.12470344487939,"32UQU_B12_20_D",2020,20,"32UQU_B12","Germany"
"33NTG","SWIR2",-20,"True",-1.15649858404885,1.46374589474533,-3.86978182859083,18.2757087801048,0.992334040616696,1.89151383003645,"33NTG_B12_20_D",2020,20,"33NTG_B12","Cameroon"
"34UFD","SWIR2",-20,"True",2.27249288335412,2.52740928762066,17.1773659177462,42.3385702213729,0.93701826060327,2.92152570287427,"34UFD_B12_20_D",2020,20,"34UFD_B12","Poland"
"35VML","SWIR2",-20,"True",4.58535854528323,4.72056123689195,56.8661902655342,66.5611060649905,0.847530778650828,3.26586076592114,"35VML_B12_20_D",2020,20,"35VML_B12","Finland"
"49NHC","SWIR2",-20,"True",0.14858035778047,1.28324352080934,0.513270787615633,3.50906820793623,0.954816314917964,2.43081649265367,"49NHC_B12_20_D",2020,20,"49NHC_B12","Malaysia"
"49UCP","SWIR2",-20,"True",1.34273536736874,2.00264937430952,-9.93470729498693,55.3276678462425,0.925169145832344,2.86053221227215,"49UCP_B12_20_D",2020,20,"49UCP_B12","Mongolia"
"55HEV","SWIR2",-20,"True",1.66599344374325,2.43025552132831,9.12835129108026,42.6102245479144,0.958093001046508,2.93456810658161,"55HEV_B12_20_D",2020,20,"55HEV_B12","Australia"
"10TES","RedEdge",25,"False",-12.8000102776783,12.8130514185664,-89.0112090497881,89.9985959384133,0.744242120936749,5.47362034670091,"10TES_B05_25_I",2020,25,"10TES_B05","USA East"
"17SNB","RedEdge",25,"False",-16.1169112194747,16.1184862660985,-110.631281021568,110.762579628715,0.516936061232231,5.32661203189518,"17SNB_B05_25_I",2020,25,"17SNB_B05","USA West"
"20MMD","RedEdge",25,"False",-2.40217322226864,2.57011928424486,-7.28258826787704,8.35705194071272,0.906353937832475,1.77888040946288,"20MMD_B05_25_I",2020,25,"20MMD_B05","Brazil"
"32TMT","RedEdge",25,"False",0.374541550837836,2.65928111983986,-8.93694266037391,20.1239052316091,0.977703032885672,3.36852114070186,"32TMT_B05_25_I",2020,25,"32TMT_B05","Switzerland"
"32UQU","RedEdge",25,"False",-4.19250053477816,4.4135485172683,-32.803894049774,52.130887925694,0.908248212340044,5.03256738514374,"32UQU_B05_25_I",2020,25,"32UQU_B05","Germany"
"33NTG","RedEdge",25,"False",-4.5268536789555,5.18798907672235,-6.4902119508135,40.1195545303528,0.973849595139981,4.65606276590547,"33NTG_B05_25_I",2020,25,"33NTG_B05","Cameroon"
"34UFD","RedEdge",25,"False",-2.86069877317203,2.95046128718722,-62.7198449120885,70.2733081105643,0.839488922664069,3.01889712459874,"34UFD_B05_25_I",2020,25,"34UFD_B05","Poland"
"35VML","RedEdge",25,"False",-1.04180247176113,1.41079811171221,-16.5226830781397,33.7053298677987,0.719190733354973,1.51427635624796,"35VML_B05_25_I",2020,25,"35VML_B05","Finland"
"49NHC","RedEdge",25,"False",-8.82699489415081,8.85414053060529,-23.5879013076314,23.7607616337503,0.921289956650064,3.18524915647546,"49NHC_B05_25_I",2020,25,"49NHC_B05","Malaysia"
"49UCP","RedEdge",25,"False",-2.10276129765922,2.35656816646659,-28.2677197186271,54.7241977282329,0.828017763140353,3.28520977386991,"49UCP_B05_25_I",2020,25,"49UCP_B05","Mongolia"
"55HEV","RedEdge",25,"False",2.23646449431195,2.86951119950227,48.7143459980927,56.2200208516986,0.917727583904762,2.98498465344698,"55HEV_B05_25_I",2020,25,"55HEV_B05","Australia"
"10TES","NIR2",25,"False",-1.5055277734902,4.02912093271048,0.781799025819307,28.6448992633414,0.815581793735495,4.64675470981042,"10TES_B8A_25_I",2020,25,"10TES_B8A","USA East"
"17SNB","NIR2",25,"False",-0.996368787794218,3.22777818034706,-1.10677947872588,16.3337167477933,0.807259850564486,3.82843777552536,"17SNB_B8A_25_I",2020,25,"17SNB_B8A","USA West"
"20MMD","NIR2",25,"False",-1.81915476891224,2.08864790049839,-5.76785920191764,7.19255025781156,0.882779154698369,2.19732834520454,"20MMD_B8A_25_I",2020,25,"20MMD_B8A","Brazil"
"32TMT","NIR2",25,"False",0.237525241628619,1.20265937777307,9.4410743849167,14.0947078223963,0.990351117836097,1.58837946758481,"32TMT_B8A_25_I",2020,25,"32TMT_B8A","Switzerland"
"32UQU","NIR2",25,"False",2.92666404243014,3.61110622642331,57.1649605397942,61.1984917431864,0.912809735644563,3.33061022753809,"32UQU_B8A_25_I",2020,25,"32UQU_B8A","Germany"
"33NTG","NIR2",25,"False",3.50019902827596,8.39070867598335,52.6563243407298,67.7769776638849,0.927507537830917,9.2745149882569,"33NTG_B8A_25_I",2020,25,"33NTG_B8A","Cameroon"
"34UFD","NIR2",25,"False",3.518594584355,3.96134727641954,69.5082987322378,73.2713331731969,0.68192700023332,3.42613349935274,"34UFD_B8A_25_I",2020,25,"34UFD_B8A","Poland"
"35VML","NIR2",25,"False",-0.00858094666949648,1.50236257891078,7.9993140075078,35.928410172324,0.316977755261924,1.96597989271849,"35VML_B8A_25_I",2020,25,"35VML_B8A","Finland"
"49NHC","NIR2",25,"False",-10.034411720469,10.6314309627422,-25.1617409761974,27.7610328924144,0.758203896218434,5.36863754367969,"49NHC_B8A_25_I",2020,25,"49NHC_B8A","Malaysia"
"49UCP","NIR2",25,"False",8.18506647265522,8.58965254639231,109.967628630768,113.270591697276,0.15986803676502,4.85299667664585,"49UCP_B8A_25_I",2020,25,"49UCP_B8A","Mongolia"
"55HEV","NIR2",25,"False",4.38184722046986,5.34118917586994,74.5769153861272,79.4951230024651,0.869221747588882,4.34758223925682,"55HEV_B8A_25_I",2020,25,"55HEV_B8A","Australia"
"10TES","SWIR1",25,"False",-0.319404654867436,0.876270190460284,-0.31023255204437,8.01326569054455,0.987293543426506,1.27392024276007,"10TES_B11_25_I",2020,25,"10TES_B11","USA East"
"17SNB","SWIR1",25,"False",-2.9321585304527,3.3140444381449,-13.8258027658241,16.5374696932675,0.856337392236862,3.22985400284187,"17SNB_B11_25_I",2020,25,"17SNB_B11","USA West"
"20MMD","SWIR1",25,"False",-0.57124714871319,1.05833377931457,-1.80145048387152,3.52235673886689,0.944458957161956,1.42937071140885,"20MMD_B11_25_I",2020,25,"20MMD_B11","Brazil"
"32TMT","SWIR1",25,"False",-0.0778260085401325,0.779781768967484,1.07573110099419,7.03701560164943,0.993966795011604,1.12886980551794,"32TMT_B11_25_I",2020,25,"32TMT_B11","Switzerland"
"32UQU","SWIR1",25,"False",0.276039206661187,0.898939185948265,10.3470440523691,18.8247832902574,0.984000433185529,1.42816938981017,"32UQU_B11_25_I",2020,25,"32UQU_B11","Germany"
"33NTG","SWIR1",25,"False",-0.381222879328545,1.06809619929146,3.67625266087651,17.1798318702864,0.995364601829666,1.48204608456177,"33NTG_B11_25_I",2020,25,"33NTG_B11","Cameroon"
"34UFD","SWIR1",25,"False",1.56277509541754,1.7831194778248,17.5776395720418,36.2707254977988,0.971669797583856,1.85858673855043,"34UFD_B11_25_I",2020,25,"34UFD_B11","Poland"
"35VML","SWIR1",25,"False",-0.245152286220518,1.00181014897869,-8.82693122483655,28.4435865951236,0.802583522856473,1.33470431368992,"35VML_B11_25_I",2020,25,"35VML_B11","Finland"
"49NHC","SWIR1",25,"False",-3.46346834342914,3.79754509823982,-8.16757749930769,9.45213429363982,0.945351142236368,2.67349687472671,"49NHC_B11_25_I",2020,25,"49NHC_B11","Malaysia"
"49UCP","SWIR1",25,"False",-1.40983161061928,1.85211047830444,-54.4311807660234,67.4148101770986,0.827866678065034,2.50163574087404,"49UCP_B11_25_I",2020,25,"49UCP_B11","Mongolia"
"55HEV","SWIR1",25,"False",2.27766564361066,2.89266315510171,47.7619167615758,52.2154495629733,0.907890191235315,3.16976540326136,"55HEV_B11_25_I",2020,25,"55HEV_B11","Australia"
"10TES","SWIR2",25,"False",2.9351633421424,2.95709234708844,14.888283915204,15.7364341975778,0.979088688345709,1.76099746827303,"10TES_B12_25_I",2020,25,"10TES_B12","USA East"
"17SNB","SWIR2",25,"False",-1.50483815869549,2.48735205491457,-8.04135584792865,12.824055364481,0.896122262243725,2.92635592537314,"17SNB_B12_25_I",2020,25,"17SNB_B12","USA West"
"20MMD","SWIR2",25,"False",-0.676527427129485,0.916567879947306,-1.85949155980715,3.02547674310305,0.967817729137228,1.07031810505136,"20MMD_B12_25_I",2020,25,"20MMD_B12","Brazil"
"32TMT","SWIR2",25,"False",1.648938779946,1.95894708458189,14.250026689878,16.3422046899312,0.983679128260294,1.81961728896969,"32TMT_B12_25_I",2020,25,"32TMT_B12","Switzerland"
"32UQU","SWIR2",25,"False",2.56389619746605,2.62948081293477,24.2070663648015,29.7394042354257,0.977916286639958,2.77225174954835,"32UQU_B12_25_I",2020,25,"32UQU_B12","Germany"
"33NTG","SWIR2",25,"False",-0.824976165292455,1.10238736060676,-1.46309638174455,14.6942137912042,0.996584857070281,1.30926978881558,"33NTG_B12_25_I",2020,25,"33NTG_B12","Cameroon"
"34UFD","SWIR2",25,"False",1.23899838546572,1.76689811730252,4.15914162376087,40.7469701557337,0.935982026201693,2.2089340172828,"34UFD_B12_25_I",2020,25,"34UFD_B12","Poland"
"35VML","SWIR2",25,"False",8.35651242207513,8.36656097038817,91.0882122132449,91.9710738991833,0.852695502749001,4.46646407942317,"35VML_B12_25_I",2020,25,"35VML_B12","Finland"
"49NHC","SWIR2",25,"False",-2.37070455470402,2.79149477577249,-5.75557725492614,7.05064895031438,0.940560625719723,2.80356357040942,"49NHC_B12_25_I",2020,25,"49NHC_B12","Malaysia"
"49UCP","SWIR2",25,"False",-0.635753966715967,2.0542605283706,-54.7106108511117,72.1010652588437,0.811223921403586,3.03829540611276,"49UCP_B12_25_I",2020,25,"49UCP_B12","Mongolia"
"55HEV","SWIR2",25,"False",2.67269567184163,3.29142132038459,19.6515305018391,47.6982526427338,0.95763746259187,3.69713108609663,"55HEV_B12_25_I",2020,25,"55HEV_B12","Australia"
"10TES","RedEdge",-25,"True",-13.6085426469551,13.6195636877432,-96.9800007923302,98.1438528198766,0.721931371014332,5.69908924679891,"10TES_B05_25_D",2020,25,"10TES_B05","USA East"
"17SNB","RedEdge",-25,"True",-14.5352570911066,14.5378529491283,-100.091994568223,100.247747452146,0.5691980546606,5.57445982911239,"17SNB_B05_25_D",2020,25,"17SNB_B05","USA West"
"20MMD","RedEdge",-25,"True",-2.27879872804762,2.37052089903084,-7.03615650161257,7.82301735086715,0.91786097845613,1.69367522421628,"20MMD_B05_25_D",2020,25,"20MMD_B05","Brazil"
"32TMT","RedEdge",-25,"True",-0.699379313399243,2.94572460660589,-16.9107917072559,24.7780674271435,0.964061604409815,3.69676105106691,"32TMT_B05_25_D",2020,25,"32TMT_B05","Switzerland"
"32UQU","RedEdge",-25,"True",-3.95461683274721,4.12437156213423,-33.3852522381213,50.6676572119944,0.91810867480098,4.5797234277042,"32UQU_B05_25_D",2020,25,"32UQU_B05","Germany"
"33NTG","RedEdge",-25,"True",-1.11236263449555,1.8090167607025,9.65675001102836,25.6271447760572,0.98928718830338,2.29030695731553,"33NTG_B05_25_D",2020,25,"33NTG_B05","Cameroon"
"34UFD","RedEdge",-25,"True",-2.14298227815692,2.21933353947239,-51.8143654918513,59.4376902433722,0.936118842004259,1.98501829111701,"34UFD_B05_25_D",2020,25,"34UFD_B05","Poland"
